,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue179,hsa.mir.3934,0.165568685,0.87189622,-0.589613278,0.666918881,0.694131166,0.688691233,-0.790982722,0.515366881,0.844032886,0.55386448,-0.176566873,0.872373944,1.075291628,0.279192602,0.182501672,0.757134323,0.202640047,0.729716557,0.32035922,0.586765749,0.959363941,0.96056398,0.960272505,1
pvalue180,hsa.mir.410,-1.221443825,0.016688057,1.049516803,0.526794353,1.909814468,0.028798486,1.150362885,0.248989523,-2.276234566,0.074911254,-2.054862779,0.045641548,-1.517162968,0.114635308,-0.575441045,0.373762842,0.092157235,0.858645518,0.06212543,0.915382702,0.662018556,0.708337318,0.697413572,1
pvalue181,hsa.mir.411,-1.381413124,0.002707503,1.935407884,0.262470709,1.314323147,0.376890273,1.989233301,0.249052911,-2.090091575,0.093450298,-1.868460525,0.171266783,-2.409657808,0.048551006,-0.008790771,0.987423162,-0.143678054,0.804442933,-0.139088855,0.803222992,0.98944261,0.989431122,0.989408131,1
pvalue182,hsa.mir.412,-0.742746634,0.237124587,1.134102012,0.619700507,0.844528003,0.506163935,1.410301124,0.281729813,-1.540115022,0.357861051,-0.393374191,0.609267949,-0.909812458,0.073592453,-0.396414686,0.5321989,0.235424516,0.670567419,0.132407266,0.827776755,0.681165478,0.708051697,0.699642917,1
pvalue183,hsa.mir.421,-0.313398261,0.844099378,0.066215668,0.972314549,0.080534022,0.963896875,2.287138633,0.472213015,1.202559145,0.393514402,0.546412047,0.698600372,-0.46837178,0.770524502,0.838907618,0.165714214,0.421279607,0.516162806,0.479919282,0.446434311,0.550276319,0.565550436,0.551094273,1
pvalue184,hsa.mir.423,-1.321644394,0.003318677,1.926476935,0.188530271,1.789206848,0.071578994,2.77525241,0.104111757,-2.10126275,0.005396939,-1.476732965,0.018626701,-3.169574842,0.01319158,0.053757607,0.923298702,0.43420202,0.39260131,-0.383097654,0.544539258,0.563470999,0.570713489,0.556929193,1
pvalue185,hsa.mir.424,-1.000610524,0.037794909,-0.988172757,0.200288345,2.396725567,0.106698111,2.130656215,0.162381634,-0.162150151,0.759327172,-2.201318768,0.007759115,-2.230663517,0.024483751,-0.978029203,0.156904842,-0.151214366,0.781124803,-0.12650829,0.803245574,0.448222624,0.54011944,0.512282522,1
pvalue186,hsa.mir.425,-1.240794488,0.024138096,2.150431912,0.187025031,2.003602954,0.304403231,1.608193318,0.229346182,-1.213690701,0.077481272,-1.51663445,0.20739614,-1.337950706,0.036178531,0.565486802,0.344863111,0.345247401,0.556811967,0.26580189,0.652736448,0.816467081,0.820792859,0.817477564,1
pvalue187,hsa.mir.431,-0.507675964,0.541019965,-1.33341117,0.207159846,0.99308806,0.357892016,2.966848054,0.142822585,1.540816196,0.063342167,-1.344220138,0.724220784,-1.510638475,0.146461056,-0.472438553,0.423460115,-0.345467585,0.535335476,0.028724508,0.955819448,0.761353431,0.767406207,0.763184568,1
pvalue188,hsa.mir.432,-1.328031986,0.000414975,0.490102047,0.715661726,2.246637377,0.064875721,0.868989463,0.384148442,-2.387060724,0.102728971,-2.122966449,0.014003177,-1.287642728,0.068432371,-1.067864597,0.192732908,0.229322281,0.653827688,-0.004538409,0.993523722,0.295810118,0.423396992,0.374877456,1
pvalue189,hsa.mir.4326,-0.094765755,0.923170514,-1.79651082,0.170162272,0.936669974,0.592747085,0.409007498,0.782627236,2.119819428,0.09461191,0.293238979,0.800236174,0.083443173,0.95218958,-0.071239248,0.910809462,0.621399994,0.213857748,0.251931109,0.675136385,0.54493523,0.533894899,0.520977509,1
pvalue190,hsa.mir.450a.1,-0.67929038,0.266075299,-1.031169041,0.242605566,2.378906786,0.081434558,1.324587742,0.450676424,0.446758422,0.647408173,-2.775527229,0.465182228,-1.95596494,0.07211935,-0.712931038,0.240808839,-0.725540094,0.212546547,-0.272272531,0.60720342,0.534050841,0.527202974,0.513491286,1
pvalue191,hsa.mir.450a.2,-0.92990111,0.135810683,-1.784899758,0.030168565,1.789316713,0.346840177,1.784584588,0.213530645,0.666062901,0.380578792,-2.192175421,0.000784436,-1.771608769,0.037012146,-1.251215913,0.119320184,-0.22892067,0.660068239,0.111478861,0.825095583,0.23362603,0.358595643,0.307095948,1
pvalue192,hsa.mir.452,-0.515255778,0.56255376,1.568145402,0.336186493,0.947941806,0.486107716,-0.632964979,0.429748307,-0.593353228,0.68272701,-0.539074936,0.724963588,1.181298709,0.420678127,0.37996215,0.543280982,0.260424041,0.649110737,0.339283874,0.574560145,0.928199838,0.933079033,0.932386506,1
pvalue193,hsa.mir.454,-0.524035687,0.537439762,0.070590099,0.948699863,0.180834332,0.921108892,3.089580317,0.173023594,0.841217991,0.375927119,-2.060344479,0.752972524,-2.1011262,0.558050048,0.454916532,0.348735009,-1.164793089,0.14699715,-0.17418102,0.755446235,0.101493645,0.167871004,0.124373546,1
pvalue194,hsa.mir.455,-0.095646131,0.864698546,0.546243318,0.762691242,-0.592322623,0.668603773,1.405876937,0.480907863,-0.279554441,0.786682452,0.008042287,0.993533553,-1.498899733,0.159142726,0.073723222,0.887202454,-0.413198459,0.496087458,-0.522630194,0.392919101,0.636573383,0.648019482,0.639699851,1
